codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-24,2.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-25,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-26,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-27,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-30,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-31,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-01,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-02,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-03,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-05,5.5,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-06,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-07,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-11,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-12,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-13,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-14,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-18,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-19,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-20,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-21,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-22,3.6,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-24,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-25,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-03-10,9.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-03-11,0.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-03-23,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-08-31,4.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-01,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-02,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-03,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-04,37.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-05,1.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-06,6.2,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-07,0.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-08,0.0,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-09,0.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-10,0.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-11,5.9,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-12,0.4,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-13,0.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-10-18,1.3,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-10-19,0.1,mm
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-10-20,2.5,mm
