codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-30,84.91666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-03-31,87.75,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-01,87.25,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-02,91.79166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-03,96.91666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-04,93.21739130434783,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-05,91.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-06,89.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-07,91.41666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-08,88.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-09,92.83333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-10,89.20833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-11,90.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-12,92.04166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-13,91.20833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-14,94.70833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-15,89.75,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-16,88.66666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-17,91.75,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-18,90.95833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-19,91.125,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-20,90.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-21,88.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-22,89.70833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-23,93.04166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-24,87.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-25,96.58333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-26,92.45833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-27,82.58333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-28,87.33333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-29,78.95833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-04-30,84.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-01,87.70833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-02,82.41666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-03,81.875,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-04,84.29166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-05,84.0952380952381,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-06,86.13636363636363,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-07,81.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-08,90.83333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-09,85.54166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-10,91.875,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-11,88.08333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-12,76.29166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-13,83.16666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-14,88.45833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-15,89.45833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-16,95.33333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-17,95.56521739130433,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-18,93.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-19,89.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-20,92.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-21,94.45833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-22,92.16666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-23,84.70833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-24,80.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-25,93.56521739130433,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-26,88.83333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-27,92.08695652173913,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-28,94.83333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-29,94.91304347826087,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-30,90.91666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-05-31,90.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-01,92.83333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-02,84.33333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-03,94.66666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-04,96.58333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-05,91.95,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-06,85.55,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-07,88.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-08,93.16666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-09,94.875,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-10,90.29166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-11,95.25,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-12,83.91666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-13,89.58333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-14,86.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-15,93.70833333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-16,82.91666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-17,87.4,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-18,87.17391304347825,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-19,78.75,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-20,85.70833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-21,88.25,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-22,97.41666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-23,90.91666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-24,81.29166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-25,82.66666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-26,85.125,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-27,86.84210526315789,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-28,94.56521739130433,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-29,93.83333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-06-30,82.875,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-01,79.95833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-02,82.6470588235294,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-03,84.57142857142857,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-07-20,100.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-11,84.33333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-12,91.54166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-13,88.29166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-14,89.52173913043478,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-15,86.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-16,93.04166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-17,89.29166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-18,88.79166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-19,82.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-20,80.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-21,75.29166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-22,80.53333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-23,88.81818181818183,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-24,88.20833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-25,86.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-26,85.58333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-27,87.39130434782608,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-28,81.10526315789474,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-29,81.75,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-30,83.65217391304348,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-10-31,87.6,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-01,83.29411764705881,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-02,84.54545454545455,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-03,90.33333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-04,94.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-05,93.625,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-06,90.16666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-07,96.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-08,91.86363636363635,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-09,92.95238095238096,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-10,89.20833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-11,90.08695652173913,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-12,88.3076923076923,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-13,89.41666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-14,90.08333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-15,89.54166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-16,87.75,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-17,96.2,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-18,95.11764705882354,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-19,96.6875,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-20,90.6470588235294,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2015-11-21,94.11111111111111,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-06,94.33333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-07,82.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-08,83.66666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-09,90.14285714285714,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-10,91.9090909090909,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-11,94.18181818181817,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-12,100.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-13,84.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-14,82.25,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-15,78.54166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-16,82.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-17,80.54166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-18,78.04166666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-19,79.3888888888889,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-20,81.91304347826087,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-21,84.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-22,83.95833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-23,88.66666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-24,89.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-25,83.875,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-26,89.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-27,92.42857142857143,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-30,85.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-01-31,84.66666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-01,87.33333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-02,85.1,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-03,80.3,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-05,94.8125,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-06,96.05882352941175,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-07,90.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-11,88.33333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-12,87.20833333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-13,85.91666666666666,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-14,88.08333333333333,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-18,90.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-19,92.25,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-20,97.33333333333331,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-21,94.85714285714285,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-22,97.45454545454544,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-24,84.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-02-25,84.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-03-10,94.42857142857143,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-03-11,93.85714285714285,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-03-23,93.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-08-31,89.0,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-01,94.6,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-02,89.5909090909091,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-03,79.84615384615384,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-04,89.375,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-05,87.5,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-06,90.82352941176471,%
0021215190,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,2016-09-07,95.07692307692307,%
