codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-08-30,7.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-08-31,4.5,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-01,20.7,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-02,1.8,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-03,1.3,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-04,12.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-05,3.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-06,2.9,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-07,4.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-08,6.6,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-09,4.1,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-10,9.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-11,28.6,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-12,13.4,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-13,7.1,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-14,23.8,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-15,5.5,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-16,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-17,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-18,4.7,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-19,1.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-20,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-21,5.1,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-22,7.7,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-23,0.8,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-24,15.2,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-25,1.1,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-26,0.0,mm
0023025502,ALMACAFE LETRAS  - AUT,CALDAS,MANIZALES,2016-09-27,0.0,mm
